,verse ref,verse id,family 1,family 2,ms 1,ms 2,transription 1,transription 2,normalized transription 1,normalized transription 2,length 1,length 2,length min,length max,length average,levenshtein,damerau_levenshtein,ratcliff_obershelp,jaro,nw_matches,nw_mismatches,nw_gaps,nw_gap_extensions
46,Mark 6:19,24495,A,A,Arbache - Sinai ar. 72,Sinai ar. 74 (A),وان هروذياس حقدت عليه وكانت تريد قتله فلم تستطيع,وان هرودياس. حقدت عليه. وكانت تريد قتله. فلم تستطيع.,وان هروذياس حقدت عليه وكانت تريد قتله فلم تستطيع,وان هرودياس حقدت عليه وكانت تريد قتله فلم تستطيع,48,48,48,48,48.0,97.91666666666666,97.91666666666666,97.91666666666666,90.10047281323877,47,1,0,0
47,Mark 6:20,24496,A,A,Arbache - Sinai ar. 72,Sinai ar. 74 (A),لان هروذس كان يخاف يحنا لانه كان يعلم انه رجل صديق قديس ❊ وكان يحفظه ويسمع منه ويقبل كثير وباستلذاذ كان يسمع منه ❊,لان هرودس كان يخاف يحنا. لانه كان يعلم انه رجل صديق قديس. وكان يحفظه ويسمع منه ويقبل كثير. وكان باستلذاذ يسمع منه.,لان هروذس كان يخاف يحنا لانه كان يعلم انه رجل صديق قديس وكان يحفظه ويسمع منه ويقبل كثير وباستلذاذ كان يسمع منه,لان هرودس كان يخاف يحنا لانه كان يعلم انه رجل صديق قديس وكان يحفظه ويسمع منه ويقبل كثير وكان باستلذاذ يسمع منه,110,110,110,110,110.0,91.81818181818183,91.81818181818183,95.45454545454545,90.98415346121769,105,1,2,6
48,Matthew 16:1,23742,A,A,Arbache - Sinai ar. 72,Sinai ar. 74 (A),فتقدموا اليه الفريسين والصدوقيين يجربوه ويسلوه ان يريهم علامه من السما ❊,فتقدموا اليه الفريسين والصدوقين يجربوه ويسلوه ان يريهم علامه من السما.,فتقدموا اليه الفريسين والصدوقيين يجربوه ويسلوه ان يريهم علامه من السما,فتقدموا اليه الفريسين والصدوقين يجربوه ويسلوه ان يريهم علامه من السما,70,69,69,70,69.5,98.57142857142858,98.57142857142858,99.28057553956835,94.20979986197379,69,0,1,0
49,Matthew 16:2,23743,A,A,Arbache - Sinai ar. 72,Sinai ar. 74 (A),اجاب فقال لهم اذا كان العشى تقولون صحوا لان الشمس مُحماره,اجاب فقال لهم. اذا كان بالعشي تقولون صحوا لان السما محماره.,اجاب فقال لهم اذا كان العشا تقولون صحوا لان الشمس محماره,اجاب فقال لهم اذا كان بالعشا تقولون صحوا لان السما محماره,56,57,56,57,56.5,94.73684210526315,94.73684210526315,95.57522123893806,96.11395914027493,54,2,1,0
50,Matthew 16:3,23744,A,A,Arbache - Sinai ar. 72,Sinai ar. 74 (A),وبالغداه اليوم شتا لان السما مُحماره كمده ❊ اما وجه السما فتحسنوا تقضوا اما علامات الزمان فليس تستطيعوا ❊,[homeoteleuton] كمده ⦿ اما وجه السما فتحسنوا تقضوا ⦿ واما علامات الزمان فليس تستطيعوا ⦿,وبالغداه اليوم شتا لان السما محماره كمده اما وجه السما فتحسنوا تقضوا اما علامات الزمان فليس تستطيعوا,كمده اما وجه السما فتحسنوا تقضوا واما علامات الزمان فليس تستطيعوا,100,65,65,100,82.5,63.0,63.0,77.57575757575758,64.64652014652015,64,0,2,35
51,Matthew 16:4,23745,A,A,Arbache - Sinai ar. 72,Sinai ar. 74 (A),ان الجيل السو الفاسق يطلب علامه وليس يُعطا الا علامه يوناس النبى وتركهم ومضا ❊,ان الجيل السو الفاسق يطلب علامه وليس يعطا الا علامه يوناس النبي فتركهم وذهب,ان الجيل السو الفاسق يطلب علامه وليس يعطا الا علامه يوناس النبا وتركهم ومضا,ان الجيل السو الفاسق يطلب علامه وليس يعطا الا علامه يوناس النبا فتركهم وذهب,75,75,75,75,75.0,94.66666666666667,94.66666666666667,94.66666666666667,94.80125195618153,71,4,0,0
52,Luke 15:11,25668,A,A,Arbache - Sinai ar. 72,Sinai ar. 74 (A),وانه قال انسان كان له ابنين,وانه قال. انسان كان؟ ابنين اثنين.,وانه قال انسان كان له ابنين,وانه قال انسان كان ابنين اثنين,27,30,27,30,28.5,80.0,80.0,84.21052631578947,87.97530864197532,24,3,1,2
53,Luke 15:12,25669,A,A,Arbache - Sinai ar. 72,Sinai ar. 74 (A),فقال الشاب منهم لابيه اعطينى ما يصير لى من قسم الغنا فقسم له ماله ❊,فقال الشاب منهم للاب. يابتاه اعطيني ما يصير لي من قسم الغنا. فقسم لهم العُمر.,فقال الشاب منهم لابيه اعطينا ما يصير لا من قسم الغنا فقسم له ماله,فقال الشاب منهم للاب يابتاه اعطينا ما يصير لا من قسم الغنا فقسم لهم العمر,65,73,65,73,69.0,84.93150684931507,86.3013698630137,91.30434782608695,83.91925711275027,62,3,4,4
54,Luke 15:13,25670,A,A,Arbache - Sinai ar. 72,Sinai ar. 74 (A),وبعد ايام قلايل جمع كل شى الابن الشاب وسافر الى بلده بعيده وهناك بذر ماله يعيش شاطر ❊,وبعد ايام قليله جمع كل شي الشاب وسافر الي بلده بعيده بذر ماله عابس شاطر.,وبعد ايام قلايل جمع كل شا الابن الشاب وسافر الا بلده بعيده وهناك بذر ماله يعيش شاطر,وبعد ايام قليله جمع كل شا الشاب وسافر الا بلده بعيده بذر ماله عابس شاطر,83,71,71,83,77.0,78.3132530120482,78.3132530120482,87.01298701298701,81.36124821802008,66,4,4,10
55,Luke 15:14,25671,A,A,Arbache - Sinai ar. 72,Sinai ar. 74 (A),فلما انفق كل ما كان له صار جوع شديد فى تلك البلده وبدا ينتقص ❊,فلما انفق كل ما كان له. صار جوع شديد في تلك البلده وبدا ينتقص,فلما انفق كل ما كان له صار جوع شديد فا تلك البلده وبدا ينتقص,فلما انفق كل ما كان له صار جوع شديد فا تلك البلده وبدا ينتقص,60,60,60,60,60.0,100.0,100.0,100.0,100.0,60,0,0,0
56,Luke 15:15,25672,A,A,Arbache - Sinai ar. 72,Sinai ar. 74 (A),فذهب والتزق الى احد اشراف تلك البلده فارسله الى حقوله يرعا خنازير,فذهب والتزق بمديني واحد من تلك القريه وارسله الي حقوله. يرعا خنازير.,فذهب والتزق الا احد اشراف تلك البلده فارسله الا حقوله يرعا خنازير,فذهب والتزق بمدينا واحد من تلك القريه وارسله الا حقوله يرعا خنازير,65,66,65,66,65.5,77.27272727272727,77.27272727272727,82.44274809160305,80.24087024087024,54,8,3,4
57,Luke 15:16,25673,A,A,Arbache - Sinai ar. 72,Sinai ar. 74 (A),وكان يشتهى يملا بطنه من الخروب الذى كانت تاكل الخنازير ولم يكُن احد يعطيه,وكان يشتهي يملا بطنه من الخروب الذي تاكل الخنازير ولم يكون احد يعطيه.,وكان يشتها يملا بطنه من الخروب الذا كانت تاكل الخنازير ولم يكن احد يعطيه,وكان يشتها يملا بطنه من الخروب الذا تاكل الخنازير ولم يكون احد يعطيه,72,68,68,72,70.0,91.66666666666666,91.66666666666666,95.71428571428572,92.21986472864435,67,0,2,4
58,Luke 15:17,25674,A,A,Arbache - Sinai ar. 72,Sinai ar. 74 (A),فاقبل على نفسه يقول كيف اجرا ابي يفضلون الخبز وانا هاهنا اهلك جوعا ❊,فاقبل علي نفسه وقال. كيف اجرا ابي يفضلون الخبز وانا هاهنا اهلك جوعا.,فاقبل علا نفسه يقول كيف اجرا ابا يفضلون الخبز وانا هاهنا اهلك جوعا,فاقبل علا نفسه وقال كيف اجرا ابا يفضلون الخبز وانا هاهنا اهلك جوعا,66,66,66,66,66.0,96.96969696969697,96.96969696969697,96.96969696969697,88.98989898989899,64,2,0,0
59,Luke 15:18,25675,A,A,Arbache - Sinai ar. 72,Sinai ar. 74 (A),اقوم وانصرف الى ابي واقول له يابتاه قد اخطيت فى السما وقدامك,اقوم وانصرف الي ابي واقول له. يابتاه قد اخطيت في السما وقدامك.,اقوم وانصرف الا ابا واقول له يابتاه قد اخطيت فا السما وقدامك,اقوم وانصرف الا ابا واقول له يابتاه قد اخطيت فا السما وقدامك,60,60,60,60,60.0,100.0,100.0,100.0,100.0,60,0,0,0
60,Luke 15:19,25676,A,A,Arbache - Sinai ar. 72,Sinai ar. 74 (A),وليست باهل ان ادعا لك ابنا اجعلنى كواحد من اجراك,ولست باهل ان ادعا لك ابنا. اصنعني كواحد من اجراك.,وليست باهل ان ادعا لك ابنا اجعلنا كواحد من اجراك,ولست باهل ان ادعا لك ابنا اصنعنا كواحد من اجراك,48,47,47,48,47.5,91.66666666666666,91.66666666666666,94.73684210526315,94.64637509850277,44,3,1,0
61,Luke 15:20,25677,A,A,Arbache - Sinai ar. 72,Sinai ar. 74 (A),فقام وجا الى ابيه ❊ فبين ان هو بعيد ابصره ابوه فتحنن عليه فاحضر وسقط على عنقه وقبله,فقام وجا الي ابوه. فبين ان هو بعيد. ابصره ابوه. فتحنن عليه. فاحضر وسقط علي عنقه وقبله.,فقام وجا الا ابيه فبين ان هو بعيد ابصره ابوه فتحنن عليه فاحضر وسقط علا عنقه وقبله,فقام وجا الا ابوه فبين ان هو بعيد ابصره ابوه فتحنن عليه فاحضر وسقط علا عنقه وقبله,81,81,81,81,81.0,98.76543209876543,98.76543209876543,98.76543209876543,93.34362139917695,80,1,0,0
62,Mark 13:5,24791,A,A,Arbache - Sinai ar. 72,Sinai ar. 74 (A),اجاب يسوع وبدا يقول لهم انظروا ان لا يطغيكم احدا,اجاب يسوع وبدا يقول لهم. انظروا ان لا يطغيكم احدا.,اجاب يسوع وبدا يقول لهم انظروا ان لا يطغيكم احدا,اجاب يسوع وبدا يقول لهم انظروا ان لا يطغيكم احدا,48,48,48,48,48.0,100.0,100.0,100.0,100.0,48,0,0,0
63,Mark 13:6,24792,A,A,Arbache - Sinai ar. 72,Sinai ar. 74 (A),لان كثيرين ياتون على اسمى قايلين اني انا هو فيطغون كثيرين ❊,لان كثير ياتون علي اسمي قايلين اني انا هو. فيطغون كثير.,لان كثيرين ياتون علا اسما قايلين انا انا هو فيطغون كثيرين,لان كثير ياتون علا اسما قايلين انا انا هو فيطغون كثير,57,53,53,57,55.0,92.98245614035088,92.98245614035088,96.36363636363636,84.13880613483394,53,0,2,2
64,Mark 13:7,24793,A,A,Arbache - Sinai ar. 72,Sinai ar. 74 (A),فاذا سمعتم بحِروب واخبار حِروب فلا ترهبوا لان ذلك ينبغى ان يكون ولكن ليس هو الانقضا ❊,فاذا سمعتم بحروب  واخبار حروب فلا ترهبوا. لان ذلك ينبغي ان يكون ولاكن ليس هو الانقضا.,فاذا سمعتم بحروب واخبار حروب فلا ترهبوا لان ذلك ينبغا ان يكون ولكن ليس هو الانقضا,فاذا سمعتم بحروب واخبار حروب فلا ترهبوا لان ذلك ينبغا ان يكون ولاكن ليس هو الانقضا,81,82,81,82,81.5,98.78048780487805,98.78048780487805,99.38650306748467,96.09555354812808,81,0,1,0
65,Mark 13:8,24794,A,A,Arbache - Sinai ar. 72,Sinai ar. 74 (A),تقوم امه على امه وملك على ملك ويكون زلازل فى اماكن اماكن ويكون جوع واستجاس وهذا كله ابتدا التمخض ❊,تقوم امه علي امه وملك علي ملك ⦿ ويكون زلازل في اماكن. اماكن ⦿ ويكون جوع واسجاس ܀ وهذا كله ابتد التمخض ⦿,تقوم امه علا امه وملك علا ملك ويكون زلازل فا اماكن اماكن ويكون جوع واستجاس وهذا كله ابتدا التمخض,تقوم امه علا امه وملك علا ملك ويكون زلازل فا اماكن اماكن ويكون جوع واسجاس وهذا كله ابتد التمخض,96,94,94,96,95.0,97.91666666666666,97.91666666666666,98.94736842105263,95.75945626477541,94,0,2,0
66,Mark 13:9,24795,A,A,Arbache - Sinai ar. 72,Sinai ar. 74 (A),انظروا وانتم لانفسكم انهم يسلموكم للشيع وفى المجامع تُضربوا وتقفوا بين يدى قواد وملوك من اجلى شهاده لهم ❊,انظروا انتم لانفسكم  انهم يسلموكم للشيب. وفي المجامع تضربوا. وتقفوا بين يدي قواد. وملوك منجلي. شهادة لهم.,انظروا وانتم لانفسكم انهم يسلموكم للشيع وفا المجامع تضربوا وتقفوا بين يدا قواد وملوك من اجلا شهاده لهم,انظروا انتم لانفسكم انهم يسلموكم للشيب وفا المجامع تضربوا وتقفوا بين يدا قواد وملوك منجلا شهاده لهم,102,99,99,102,100.5,96.07843137254902,96.07843137254902,97.51243781094527,85.94114413442144,98,1,2,1
