,verse ref,verse id,family 1,family 2,ms 1,ms 2,transription 1,transription 2,normalized transription 1,normalized transription 2,length 1,length 2,length min,length max,length average,levenshtein,damerau_levenshtein,ratcliff_obershelp,jaro,nw_matches,nw_mismatches,nw_gaps,nw_gap_extensions
46,John 6:31,26357,A,B,Arbache - Sinai ar. 72,Codex Sinaiticus Arabicus,ان اباينا قد اكلوا المن فى البريه كما هو مكتوب انه اعطاهم خبز من السما ياكلوا ❊,ان ابانا اكلوا المن فى البريه كما هو مكتوب خبز من السما اعطاهم لياكلون,ان اباينا قد اكلوا المن فا البريه كما هو مكتوب انه اعطاهم خبز من السما ياكلوا,ان ابانا اكلوا المن فا البريه كما هو مكتوب خبز من السما اعطاهم لياكلون,77,70,70,77,73.5,68.83116883116884,68.83116883116884,82.99319727891157,81.32630654369784,0,0,0,0
47,John 6:33,26359,A,B,Arbache - Sinai ar. 72,Codex Sinaiticus Arabicus,لان خبز الله هو الذى نزل من السما ويُعطى حياه للعالم ❊,ان خبز الله هو الذى نزل من السما ويعطى الحياه للعالم,لان خبز الله هو الذا نزل من السما ويعطا حياه للعالم,ان خبز الله هو الذا نزل من السما ويعطا الحياه للعالم,51,52,51,52,51.5,94.23076923076923,94.23076923076923,97.0873786407767,83.67269984917044,0,0,0,0
48,John 6:32,26358,A,B,Arbache - Sinai ar. 72,Codex Sinaiticus Arabicus,فقال لهم يسوع امين امين اقول لكم انه ليس اعطاكم موسى الخبز من السما ولكن ابي اعطاكم خبز الحق من السما,فقال لهم يسوع امين امين اقول لكم ليس موسى اعطاهم الخبز من السما لكن ابي اعطاهم خبز الحق من السما,فقال لهم يسوع امين امين اقول لكم انه ليس اعطاكم موسا الخبز من السما ولكن ابا اعطاكم خبز الحق من السما,فقال لهم يسوع امين امين اقول لكم ليس موسا اعطاهم الخبز من السما لكن ابا اعطاهم خبز الحق من السما,101,96,96,101,98.5,86.13861386138613,86.13861386138613,89.84771573604061,87.67257975797581,0,0,0,0
49,John 18:19,26873,A,B,Arbache - Sinai ar. 72,Codex Sinaiticus Arabicus,وان راس الكهنه سال يسوع عن تلاميذه وعن تعليمه ❊,حينيذ سال راس الكهنة ليسوع عن تعليمه وعن تلاميذه,وان راس الكهنه سال يسوع عن تلاميذه وعن تعليمه,حينيذ سال راس الكهنه ليسوع عن تعليمه وعن تلاميذه,45,48,45,48,46.5,60.416666666666664,60.416666666666664,62.365591397849464,79.93001722652885,0,0,0,0
50,John 18:20,26874,A,B,Arbache - Sinai ar. 72,Codex Sinaiticus Arabicus,اجابه يسوع انا كلمت العالم علانيه وانا فى كل حين فى الجماعه والهيكل حيث يجتمع كل اليهود وفى خفيه شى لم اتكلم,فاجابه يسوع وقال له انا كلمت العالم علانيه وفى كل حين كنت اعلم فى الجماعات وفى الهيكل حيث كانوا ياتون كل اليهود وشى سر لم اتكلم,اجابه يسوع انا كلمت العالم علانيه وانا فا كل حين فا الجماعه والهيكل حيث يجتمع كل اليهود وفا خفيه شا لم اتكلم,فاجابه يسوع وقال له انا كلمت العالم علانيه وفا كل حين كنت اعلم فا الجماعات وفا الهيكل حيث كانوا ياتون كل اليهود وشا سر لم اتكلم,108,127,108,127,117.5,65.35433070866141,65.35433070866141,78.29787234042553,76.86330207655668,0,0,0,0
51,John 18:21,26875,A,B,Arbache - Sinai ar. 72,Codex Sinaiticus Arabicus,لم تسلنى سل الذين سمعوا ايشى كلمتهم وهاولي يعلموا ما كلمتهم انا ❊,ايشى تسلنى سل اولايك الذين كانوا يسمعون الذى كلمتهم فهم يعرفون الذى كلمتهم به,لم تسلنا سل الذين سمعوا ايشا كلمتهم وهاولا يعلموا ما كلمتهم انا,ايشا تسلنا سل اولايك الذين كانوا يسمعون الذا كلمتهم فهم يعرفون الذا كلمتهم به,63,77,63,77,70.0,54.54545454545454,54.54545454545454,65.0,75.6219493924412,0,0,0,0
52,John 18:22,26876,A,B,Arbache - Sinai ar. 72,Codex Sinaiticus Arabicus,فلما قال هذا لطمه احدى الخدام كان واقف هناك وقال هكذا تجيب راس الكهنه ❊,فلما ان قال هذا كان واحد من الخدام قايم فلطم يسوع وقال له هكذا تجاوب لراس الكهنه,فلما قال هذا لطمه احدا الخدام كان واقف هناك وقال هكذا تجيب راس الكهنه,فلما ان قال هذا كان واحد من الخدام قايم فلطم يسوع وقال له هكذا تجاوب لراس الكهنه,69,80,69,80,74.5,65.0,65.0,70.46979865771812,79.43804528084218,0,0,0,0
53,John 18:23,26877,A,B,Arbache - Sinai ar. 72,Codex Sinaiticus Arabicus,وان يسوع قال له ان كنت بيسما تكلمت فاشهد على بالبيس ❊ وان كنت نعما تكلمت فلماذا تضربنى ❊,اجابه يسوع فقال له ان كنت بيسما تكلمت فاشهد على منجل السو وان كنت نعما تكلمت فلماذا تضربني,وان يسوع قال له ان كنت بيسما تكلمت فاشهد علا بالبيس وان كنت نعما تكلمت فلماذا تضربنا,اجابه يسوع فقال له ان كنت بيسما تكلمت فاشهد علا منجل السو وان كنت نعما تكلمت فلماذا تضربنا,84,90,84,90,87.0,86.66666666666667,86.66666666666667,90.80459770114942,79.83833039388595,0,0,0,0
54,John 18:24,26878,A,B,Arbache - Sinai ar. 72,Codex Sinaiticus Arabicus,فبعث به جناس مربوطا الى قيافا راس الكهنه,فارسله حنا الى قيافا راس الكهنه,فبعث به جناس مربوطا الا قيافا راس الكهنه,فارسله حنا الا قيافا راس الكهنه,40,31,31,40,35.5,65.0,65.0,73.23943661971832,76.03911753800517,0,0,0,0
55,John 18:25,26879,A,B,Arbache - Sinai ar. 72,Codex Sinaiticus Arabicus,وكان سمعان بطرس قايم يتسخن فقالوا له لعلك وانت من تلاميذه انت ❊ فكفر ذلك وقال ليست انا ❊,وكان بطرس قايم يصطلي فقالوا له لعلك وانت من تلاميذه فكفر وقال لست,وكان سمعان بطرس قايم يتسخن فقالوا له لعلك وانت من تلاميذه انت فكفر ذلك وقال ليست انا,وكان بطرس قايم يصطلا فقالوا له لعلك وانت من تلاميذه فكفر وقال لست,84,65,65,84,74.5,72.61904761904762,72.61904761904762,81.87919463087249,76.09076109076108,0,0,0,0
56,John 18:26,26880,A,C,Arbache - Sinai ar. 72,Sinai ar. 75 (C),فقال له واحد من عبيد راس الكهنه نسيب للذي قطع بطرس اذنه اليس انا رايتك فى البستان معه ❊,فقال واحد من عبيد راس الكهنه قريب للذي كان الصفا قطع اذنه اليس انا رايتك في البستان معه,فقال له واحد من عبيد راس الكهنه نسيب للذا قطع بطرس اذنه اليس انا رايتك فا البستان معه,فقال واحد من عبيد راس الكهنه قريب للذا كان الصفا قطع اذنه اليس انا رايتك فا البستان معه,85,87,85,87,86.0,80.45977011494253,80.45977011494253,87.20930232558139,80.14889001577643,0,0,0,0
57,John 18:27,26881,A,C,Arbache - Sinai ar. 72,Sinai ar. 75 (C),فكفر بطرس ايضا وسوا صاح الديك,فجحد ايضا الصفا وحينيذ صاح الديك ⦿,فكفر بطرس ايضا وسوا صاح الديك,فجحد ايضا الصفا وحينيذ صاح الديك,29,32,29,32,30.5,53.125,53.125,59.01639344262295,65.0605500821018,0,0,0,0
58,John 6:34,26360,A,C,Arbache - Sinai ar. 72,Sinai ar. 75 (C),قالوا له يا رب اعطنا هذا الخبز فى كل حين,فقالوا له يا رب اعطنا هذا الخبز ابدا.,قالوا له يا رب اعطنا هذا الخبز فا كل حين,فقالوا له يا رب اعطنا هذا الخبز ابدا,40,36,36,40,38.0,77.5,77.5,84.21052631578947,89.62962962962963,0,0,0,0
59,John 6:35,26361,A,C,Arbache - Sinai ar. 72,Sinai ar. 75 (C),قال لهم يسوع انا هو خبز الحياه والذى ياتى الي لا يجوع والذى يومن بي لا يعطش ابدا,فقال لهم يسوع انا هو خبز الحياه الذي ياتي الي لا يجوع. والذي يومن بي لا يعطش ابدا.,قال لهم يسوع انا هو خبز الحياه والذا ياتا الا لا يجوع والذا يومن با لا يعطش ابدا,فقال لهم يسوع انا هو خبز الحياه الذا ياتا الا لا يجوع والذا يومن با لا يعطش ابدا,80,80,80,80,80.0,97.5,97.5,98.75,92.83755274261604,0,0,0,0
60,Mark 6:14,24490,A,C,Arbache - Sinai ar. 72,Sinai ar. 75 (C),وسمع هروذس الملك لان اسمه كان قد ظهر فقال ان يحنا المصبغ قام من الموتا ولذلك القوات تعمل به ❊,فسمع هرودس الملك بيسوع لان اسمه كان قد شاع في الناس وعُرف وكان يقول ان يحنا المعمداني قد قام من بين الاموات فلذلك هذه الايات تُعمل علي يديه.,وسمع هروذس الملك لان اسمه كان قد ظهر فقال ان يحنا المصبغ قام من الموتا ولذلك القوات تعمل به,فسمع هرودس الملك بيسوع لان اسمه كان قد شاع فا الناس وعرف وكان يقول ان يحنا المعمدانا قد قام من بين الاموات فلذلك هذه الايات تعمل علا يديه,91,137,91,137,114.0,55.47445255474452,56.20437956204379,67.54385964912281,70.83725842425554,0,0,0,0
61,Mark 6:15,24491,A,C,Arbache - Sinai ar. 72,Sinai ar. 75 (C),اخرين قالوا هو ايلياس ❊ واخرين قالوا انه نبى كواحد من الانبيا ❊,واخرين كانوا يقولون انه ايلياس. واخرين كانوا يقولون انه نبيا كاحد الانبيا.,اخرين قالوا هو ايلياس واخرين قالوا انه نبا كواحد من الانبيا,واخرين كانوا يقولون انه ايلياس واخرين كانوا يقولون انه نبيا كاحد الانبيا,59,72,59,72,65.5,63.888888888888886,63.888888888888886,76.33587786259542,78.01101803147391,0,0,0,0
62,Mark 6:16,24492,A,C,Arbache - Sinai ar. 72,Sinai ar. 75 (C),فلما سمع هروذس قال يحنا الذى انا قطعت راسه هو قام من الموتا,فلما ان سمع هرودس قال هذا يحنا الذي جلدت عنقه هو قام من بين الموتا,فلما سمع هروذس قال يحنا الذا انا قطعت راسه هو قام من الموتا,فلما ان سمع هرودس قال هذا يحنا الذا جلدت عنقه هو قام من بين الموتا,59,66,59,66,62.5,66.66666666666666,66.66666666666666,76.8,77.33607259030988,0,0,0,0
63,Mark 6:17,24493,A,C,Arbache - Sinai ar. 72,Sinai ar. 75 (C),لان هروذس هو كان بعث فاخذ يحنا واوثقه فى الحبس من اجل هروذياس مره فيلبس اخوه لانه تزوجها ❊,لان هروذس كان ارسل فاخذ يحنا فحبسه في السجن من اجل هروذيا امراه اخوه فيليبس التي تزوج.,لان هروذس هو كان بعث فاخذ يحنا واوثقه فا الحبس من اجل هروذياس مره فيلبس اخوه لانه تزوجها,لان هروذس كان ارسل فاخذ يحنا فحبسه فا السجن من اجل هروذيا امراه اخوه فيليبس التا تزوج,88,85,85,88,86.5,62.5,62.5,73.98843930635837,79.20583544422554,0,0,0,0
64,Mark 6:18,24494,A,C,Arbache - Sinai ar. 72,Sinai ar. 75 (C),لان يحنا كان يقول لهروذس بانه لا يحل لك ان تتخذ مره اخيك ❊,لان يحنا كان يقول لهروذس ليس يحل لك ان تتجوج امراه اخوك.,لان يحنا كان يقول لهروذس بانه لا يحل لك ان تتخذ مره اخيك,لان يحنا كان يقول لهروذس ليس يحل لك ان تتجوج امراه اخوك,56,55,55,56,55.5,76.78571428571429,76.78571428571429,84.68468468468468,86.3982683982684,0,0,0,0
65,Mark 6:19,24495,A,C,Arbache - Sinai ar. 72,Sinai ar. 75 (C),وان هروذياس حقدت عليه وكانت تريد قتله فلم تستطيع,وكانت هروذيا عليه ضاغتة{ضاغطة} وكانت تريد قتله فلم تكن تستطيع.,وان هروذياس حقدت عليه وكانت تريد قتله فلم تستطيع,وكانت هروذيا عليه ضاغته وكانت تريد قتله فلم تكن تستطيع,48,54,48,54,51.0,72.22222222222221,72.22222222222221,82.35294117647058,77.41301907968574,0,0,0,0
